point,distance,x_desired,y_desired
0,0.0,0.3016196575762428,0.9131938322928743
1,0.01,0.31161799045358785,0.9130113071734891
2,0.02,0.3216165362173973,0.9128407922269901
3,0.03,0.33161522090902384,0.9126786204289892
4,0.04,0.3416140177289025,0.9125235125501445
5,0.05,0.35161291093952635,0.9123747458911724
6,0.060000000000000005,0.36161188971630176,0.9122318448482424
7,0.07,0.371610945955998,0.9120944697503718
8,0.08,0.3816100732274809,0.9119623652972524
9,0.09,0.3916092662289119,0.9118353328668733
10,0.09999999999999999,0.40160852045360806,0.9117132141236528
11,0.10999999999999999,0.41160783197917,0.911595880612901
12,0.11999999999999998,0.4216071973252819,0.9114832267966942
13,0.12999999999999998,0.4316066133558851,0.9113751651955515
14,0.13999999999999999,0.44160607720710543,0.911271622883983
15,0.15,0.45160558623302616,0.9111725388921268
16,0.16,0.4616051379586672,0.9110778622344139
17,0.17,0.47160473006078407,0.9109875503842976
18,0.18000000000000002,0.4816043603287393,0.9109015680746105
19,0.19000000000000003,0.4916040266505761,0.9108198863399847
20,0.20000000000000004,0.5016037269969559,0.9107424817430517
21,0.21000000000000005,0.5116034594004343,0.9106693357423058
22,0.22000000000000006,0.5216032219521298,0.9106004341705904
23,0.23000000000000007,0.5316030127816448,0.9105357668014654
24,0.24000000000000007,0.5416028300572213,0.910475326985786
25,0.25000000000000006,0.5516026719714894,0.9104191113454017
26,0.26000000000000006,0.5616025367379618,0.910367119513457
27,0.2700000000000001,0.5716024225851507,0.9103193539132679
28,0.2800000000000001,0.5816023277490693,0.910275819569332
29,0.2900000000000001,0.5916022504658283,0.9102365239453164
30,0.3000000000000001,0.6016021889758203,0.9102014768048422
31,0.3100000000000001,0.611602141508158,0.9101706900918203
32,0.3200000000000001,0.6216021062864747,0.9101441778274241
33,0.3300000000000001,0.631602081519191,0.9101219560215683
34,0.34000000000000014,0.6416020653976441,0.9101040425969336
35,0.35000000000000014,0.6516020560904913,0.91009045732401
36,0.36000000000000015,0.6616020517466263,0.9100812217658318
37,0.37000000000000016,0.6716020504835762,0.9100763592313414
38,0.38000000000000017,0.6816020503924054,0.9100758947364154
39,0.3900000000000002,0.6916020495267634,0.9100798549718054
40,0.4000000000000002,0.7016020459042733,0.9100882682773135
41,0.4100000000000002,0.7116020375041927,0.9101011646216531
42,0.4200000000000002,0.721602022261429,0.9101185755875124
43,0.4300000000000002,0.731601998065883,0.9101405343614222
44,0.4400000000000002,0.7416019627541912,0.9101670757280694
45,0.45000000000000023,0.7516019141161927,0.9101982360688167
46,0.46000000000000024,0.7616018498802193,0.910234053364095
47,0.47000000000000025,0.7716017677195942,0.9102745671995809
48,0.48000000000000026,0.7816016652394828,0.9103198187758633
49,0.49000000000000027,0.791601539981656,0.9103698509215984
50,0.5000000000000002,0.8016013894176155,0.9104247081099311
51,0.5100000000000002,0.8116012109412813,0.9104844364781317
52,0.5200000000000002,0.8216010018730509,0.910549083850463
53,0.5300000000000002,0.8316007594473556,0.9106186997640761
54,0.5400000000000003,0.8416004808132203,0.9106933354980833
55,0.5500000000000003,0.8516001630265344,0.9107730441056744
56,0.5600000000000003,0.8615998030497545,0.9108578804493982
57,0.5700000000000003,0.8715993977411571,0.9109479012394985
58,0.5800000000000003,0.8815989438547394,0.9110431650755199
59,0.5900000000000003,0.8915984380331554,0.911143732491097
60,0.6000000000000003,0.9015978768003288,0.9112496660020524
61,0.6100000000000003,0.9115972565574786,0.9113610301579296
62,0.6200000000000003,0.9215965735776557,0.9114778915970243
63,0.6300000000000003,0.9315958239932218,0.9116003191049542
64,0.6400000000000003,0.9415950037989742,0.9117283836771741
65,0.6500000000000004,0.9515941088358675,0.9118621585851702
66,0.6600000000000004,0.9615931347855964,0.9120017194468534
67,0.6700000000000004,0.9715920771635276,0.9121471443011958
68,0.6800000000000004,0.9815909313143858,0.9122985136873748
69,0.6900000000000004,0.9915896923939056,0.912455910728388
70,0.7000000000000004,1.0015883553624163,0.9126194212197571
71,0.7100000000000004,1.0115869149775816,0.9127891337234132
72,0.7200000000000004,1.0215853657864835,0.9129651396670513
73,0.7300000000000004,1.031583702100558,0.9131475334489607
74,0.7400000000000004,1.0415819179968744,0.9133364125494255
75,0.7500000000000004,1.0515800073009665,0.9135318776482957
76,0.7600000000000005,1.061577963567846,0.9137340327493854
77,0.7700000000000005,1.0715757800766066,0.9139429853124508
78,0.7800000000000005,1.0815734498019054,0.9141588463924779
79,0.7900000000000005,1.0915709654115342,0.9143817307877943
80,0.8000000000000005,1.1015683192380636,0.914611757196473
81,0.8100000000000005,1.1115655032618774,0.9148490483824023
82,0.8200000000000005,1.1215625090939998,0.9150937313514451
83,0.8300000000000005,1.131559327950616,0.9153459375381946
84,0.8400000000000005,1.141555950626888,0.9156058030042592
85,0.8500000000000005,1.1515523674827473,0.915873468649262
86,0.8600000000000005,1.1615485683990125,0.9161490804343795
87,0.8700000000000006,1.1715445427649904,0.916432789621021
88,0.8800000000000006,1.181540279436122,0.9167247530241073
89,0.8900000000000006,1.1915357667011426,0.9170251332821809
90,0.9000000000000006,1.2015309922522557,0.9173340991455184
91,0.9100000000000006,1.2115259431409233,0.9176518257831435
92,0.9200000000000006,1.221520605732532,0.9179784951106795
93,0.9300000000000006,1.2315149656705504,0.918314296141134
94,0.9400000000000006,1.2415090078167004,0.9186594253594216
95,0.9500000000000006,1.2515027162001795,0.9190140871237651
96,0.9600000000000006,1.2614960739678758,0.9193784940960675
97,0.9700000000000006,1.2714890633058349,0.9197528677027039
98,0.9800000000000006,1.281481665386568,0.9201374386305085
99,0.9900000000000007,1.291473860280158,0.9205324473588097
100,1.0000000000000007,1.301465626883448,0.9209381447329852
101,1.0100000000000007,1.3114569428287288,0.9213547925819341
