point,distance,x_desired,y_desired
0,0.0,0.3016196575762428,2.7334413317618624
1,0.01,0.31161799045358785,2.733623856881248
2,0.02,0.3216165362173973,2.7337943718277464
3,0.03,0.33161522090902384,2.7339565436257476
4,0.04,0.3416140177289025,2.734111651504592
5,0.05,0.35161291093952635,2.734260418163564
6,0.060000000000000005,0.36161188971630176,2.7344033192064945
7,0.07,0.371610945955998,2.734540694304365
8,0.08,0.3816100732274809,2.7346727987574844
9,0.09,0.3916092662289119,2.7347998311878636
10,0.09999999999999999,0.40160852045360806,2.734921949931084
11,0.10999999999999999,0.41160783197917,2.7350392834418358
12,0.11999999999999998,0.4216071973252819,2.7351519372580424
13,0.12999999999999998,0.4316066133558851,2.7352599988591852
14,0.13999999999999999,0.44160607720710543,2.735363541170754
15,0.15,0.45160558623302616,2.73546262516261
16,0.16,0.4616051379586672,2.735557301820323
17,0.17,0.47160473006078407,2.735647613670439
18,0.18000000000000002,0.4816043603287393,2.7357335959801263
19,0.19000000000000003,0.4916040266505761,2.735815277714752
20,0.20000000000000004,0.5016037269969559,2.735892682311685
21,0.21000000000000005,0.5116034594004343,2.7359658283124313
22,0.22000000000000006,0.5216032219521298,2.7360347298841465
23,0.23000000000000007,0.5316030127816448,2.7360993972532714
24,0.24000000000000007,0.5416028300572213,2.736159837068951
25,0.25000000000000006,0.5516026719714894,2.7362160527093353
26,0.26000000000000006,0.5616025367379618,2.73626804454128
27,0.2700000000000001,0.5716024225851507,2.736315810141469
28,0.2800000000000001,0.5816023277490693,2.736359344485405
29,0.2900000000000001,0.5916022504658283,2.7363986401094205
30,0.3000000000000001,0.6016021889758203,2.7364336872498947
31,0.3100000000000001,0.611602141508158,2.7364644739629167
32,0.3200000000000001,0.6216021062864747,2.736490986227313
33,0.3300000000000001,0.631602081519191,2.736513208033169
34,0.34000000000000014,0.6416020653976441,2.736531121457803
35,0.35000000000000014,0.6516020560904913,2.736544706730727
36,0.36000000000000015,0.6616020517466263,2.7365539422889054
37,0.37000000000000016,0.6716020504835762,2.7365588048233955
38,0.38000000000000017,0.6816020503924054,2.7365592693183216
39,0.3900000000000002,0.6916020495267634,2.7365553090829318
40,0.4000000000000002,0.7016020459042733,2.7365468957774235
41,0.4100000000000002,0.7116020375041927,2.736533999433084
42,0.4200000000000002,0.721602022261429,2.7365165884672247
43,0.4300000000000002,0.731601998065883,2.736494629693315
44,0.4400000000000002,0.7416019627541912,2.7364680883266677
45,0.45000000000000023,0.7516019141161927,2.7364369279859204
46,0.46000000000000024,0.7616018498802193,2.736401110690642
47,0.47000000000000025,0.7716017677195942,2.7363605968551563
48,0.48000000000000026,0.7816016652394828,2.7363153452788738
49,0.49000000000000027,0.791601539981656,2.7362653131331385
50,0.5000000000000002,0.8016013894176155,2.736210455944806
51,0.5100000000000002,0.8116012109412813,2.7361507275766055
52,0.5200000000000002,0.8216010018730509,2.736086080204274
53,0.5300000000000002,0.8316007594473556,2.7360164642906613
54,0.5400000000000003,0.8416004808132203,2.735941828556654
55,0.5500000000000003,0.8516001630265344,2.7358621199490627
56,0.5600000000000003,0.8615998030497545,2.735777283605339
57,0.5700000000000003,0.8715993977411571,2.7356872628152384
58,0.5800000000000003,0.8815989438547394,2.7355919989792175
59,0.5900000000000003,0.8915984380331554,2.73549143156364
60,0.6000000000000003,0.9015978768003288,2.735385498052685
61,0.6100000000000003,0.9115972565574786,2.735274133896808
62,0.6200000000000003,0.9215965735776557,2.735157272457713
63,0.6300000000000003,0.9315958239932218,2.735034844949783
64,0.6400000000000003,0.9415950037989742,2.734906780377563
65,0.6500000000000004,0.9515941088358675,2.734773005469567
66,0.6600000000000004,0.9615931347855964,2.734633444607884
67,0.6700000000000004,0.9715920771635276,2.7344880197535413
68,0.6800000000000004,0.9815909313143858,2.7343366503673625
69,0.6900000000000004,0.9915896923939056,2.7341792533263494
70,0.7000000000000004,1.0015883553624163,2.73401574283498
71,0.7100000000000004,1.0115869149775816,2.7338460303313243
72,0.7200000000000004,1.0215853657864835,2.733670024387686
73,0.7300000000000004,1.031583702100558,2.7334876306057767
